snapshot_timestamp,product_id,product_name,brand,category,retailer_company,store_location,warehouse_location,current_stock,reserved_stock,reorder_point,safety_stock,sales_velocity_per_day,lead_time_days,stock_age_days,inventory_holding_cost,stockout_risk_score,warehouse
2026-06-21 19:57:13,SKU_1032,Pepsi Black Can 330ml Mini,Pepsi,Beverages,Star Bazaar,Hyderabad,Delhi,940,90,354,219,54.96,12,2,4242.6,0.06,Delhi
2026-06-21 19:57:13,SKU_1032,Pepsi Black Can 330ml Mini,Pepsi,Beverages,Star Bazaar,Chennai,Bengaluru,378,195,183,93,35.03,5,5,606.65,0.13,Bengaluru
2026-06-21 19:57:13,SKU_1032,Pepsi Black Can 330ml Mini,Pepsi,Beverages,Star Bazaar,Delhi,Mumbai,5335,191,1488,1165,207.39,3,110,3221.09,0.39,Mumbai
2026-06-21 19:57:13,SKU_1033,Pepsi Black Can 330ml Regular,Pepsi,Beverages,DMart,Ahmedabad,Chennai,3156,75,1048,487,204.15,3,36,3996.98,0.39,Chennai
2026-06-21 19:57:13,SKU_1033,Pepsi Black Can 330ml Regular,Pepsi,Beverages,DMart,Chennai,Hyderabad,800,55,647,372,83.19,9,119,1403.01,0.4,Hyderabad
2026-06-21 19:57:13,SKU_1033,Pepsi Black Can 330ml Regular,Pepsi,Beverages,DMart,Kolkata,Pune,1609,65,840,542,147.32,3,117,2487.12,0.28,Pune
2026-06-21 19:57:13,SKU_1033,Pepsi Black Can 330ml Regular,Pepsi,Beverages,DMart,Bengaluru,Ahmedabad,219,14,147,111,22.15,4,84,3381.51,0.89,Ahmedabad
2026-06-21 19:57:13,SKU_1033,Pepsi Black Can 330ml Regular,Pepsi,Beverages,Spencer's,Hyderabad,Ahmedabad,2910,132,1022,587,132.8,15,94,4014.22,0.76,Ahmedabad
2026-06-21 19:57:13,SKU_1033,Pepsi Black Can 330ml Regular,Pepsi,Beverages,Spencer's,Mumbai,Ahmedabad,1017,41,977,612,125.73,7,43,3568.26,0.41,Ahmedabad
2026-06-21 19:57:13,SKU_1033,Pepsi Black Can 330ml Regular,Pepsi,Beverages,Spencer's,Chennai,Chennai,4900,30,499,367,144.62,14,99,1804.81,0.23,Chennai
2026-06-21 19:57:13,SKU_1033,Pepsi Black Can 330ml Regular,Pepsi,Beverages,Spencer's,Delhi,Hyderabad,4390,188,811,450,128.67,3,81,3599.79,0.49,Hyderabad
2026-06-21 19:57:13,SKU_1033,Pepsi Black Can 330ml Regular,Pepsi,Beverages,Spencer's,Bengaluru,Kolkata,3895,59,775,317,196.47,11,31,2701.55,0.11,Kolkata
2026-06-21 19:57:13,SKU_1033,Pepsi Black Can 330ml Regular,Pepsi,Beverages,Star Bazaar,Ahmedabad,Kolkata,214,113,156,69,22.59,14,84,3502.92,0.46,Kolkata
2026-06-21 19:57:13,SKU_1033,Pepsi Black Can 330ml Regular,Pepsi,Beverages,Star Bazaar,Hyderabad,Bengaluru,4867,28,576,238,154.01,4,63,3442.24,0.47,Bengaluru
2026-06-21 19:57:13,SKU_1033,Pepsi Black Can 330ml Regular,Pepsi,Beverages,Star Bazaar,Bengaluru,Delhi,1876,13,1322,619,203.19,2,116,1883.02,0.76,Delhi
2026-06-21 19:57:13,SKU_1033,Pepsi Black Can 330ml Regular,Pepsi,Beverages,Star Bazaar,Kolkata,Mumbai,1368,39,646,386,108.52,14,79,1492.58,0.77,Mumbai
2026-06-21 19:57:13,SKU_1033,Pepsi Black Can 330ml Regular,Pepsi,Beverages,BigBasket,Chennai,Chennai,1052,64,227,160,39.76,11,23,2009.77,0.16,Chennai
2026-06-21 19:57:13,SKU_1033,Pepsi Black Can 330ml Regular,Pepsi,Beverages,BigBasket,Pune,Delhi,844,122,284,141,43.95,11,6,1100.17,0.76,Delhi
2026-06-21 19:57:13,SKU_1033,Pepsi Black Can 330ml Regular,Pepsi,Beverages,BigBasket,Ahmedabad,Ahmedabad,2625,30,547,220,144.6,4,119,901.14,0.64,Ahmedabad
2026-06-21 19:57:13,SKU_1033,Pepsi Black Can 330ml Regular,Pepsi,Beverages,BigBasket,Bengaluru,Ahmedabad,3786,187,1385,624,196.82,4,82,1719.27,0.46,Ahmedabad
2026-06-21 19:57:13,SKU_1033,Pepsi Black Can 330ml Regular,Pepsi,Beverages,BigBasket,Delhi,Delhi,814,193,413,247,64.05,3,81,4219.18,0.32,Delhi
2026-06-21 19:57:13,SKU_1034,Pepsi Black Can 330ml Value,Pepsi,Beverages,Reliance Retail,Chennai,Bengaluru,3860,80,700,294,171.03,3,102,1171.48,0.81,Bengaluru
2026-06-21 19:57:13,SKU_1034,Pepsi Black Can 330ml Value,Pepsi,Beverages,Reliance Retail,Pune,Kolkata,4326,23,766,503,201.85,6,27,2456.02,0.35,Kolkata
2026-06-21 19:57:13,SKU_1034,Pepsi Black Can 330ml Value,Pepsi,Beverages,JioMart,Kolkata,Mumbai,416,70,264,181,47.4,11,75,1966.88,0.23,Mumbai
2026-06-21 19:57:13,SKU_1034,Pepsi Black Can 330ml Value,Pepsi,Beverages,JioMart,Ahmedabad,Chennai,2581,68,1060,465,153.75,13,53,4414.49,0.39,Chennai
2026-06-21 19:57:13,SKU_1034,Pepsi Black Can 330ml Value,Pepsi,Beverages,JioMart,Chennai,Pune,1247,47,326,158,60.24,11,59,1301.27,0.39,Pune
2026-06-21 19:57:13,SKU_1034,Pepsi Black Can 330ml Value,Pepsi,Beverages,JioMart,Pune,Hyderabad,1441,61,521,278,108.84,2,89,3059.0,0.3,Hyderabad
2026-06-21 19:57:13,SKU_1034,Pepsi Black Can 330ml Value,Pepsi,Beverages,JioMart,Mumbai,Chennai,777,66,192,144,37.78,11,21,4052.96,0.62,Chennai
2026-06-21 19:57:13,SKU_1034,Pepsi Black Can 330ml Value,Pepsi,Beverages,DMart,Bengaluru,Ahmedabad,4044,128,1521,778,190.68,13,55,3812.8,0.27,Ahmedabad
2026-06-21 19:57:13,SKU_1034,Pepsi Black Can 330ml Value,Pepsi,Beverages,DMart,Kolkata,Delhi,1941,156,612,464,82.1,8,6,680.26,0.47,Delhi
2026-06-21 19:57:13,SKU_1034,Pepsi Black Can 330ml Value,Pepsi,Beverages,DMart,Ahmedabad,Ahmedabad,1537,188,975,710,172.56,9,64,1582.3,0.55,Ahmedabad
2026-06-21 19:57:13,SKU_1034,Pepsi Black Can 330ml Value,Pepsi,Beverages,Spencer's,Pune,Mumbai,674,14,263,155,42.21,6,21,3664.87,0.82,Mumbai
2026-06-21 19:57:13,SKU_1034,Pepsi Black Can 330ml Value,Pepsi,Beverages,Spencer's,Mumbai,Delhi,1456,190,887,498,168.19,14,112,2166.89,0.47,Delhi
2026-06-21 19:57:13,SKU_1034,Pepsi Black Can 330ml Value,Pepsi,Beverages,Star Bazaar,Mumbai,Pune,3366,79,626,425,198.15,11,70,3088.53,0.24,Pune
2026-06-21 19:57:13,SKU_1034,Pepsi Black Can 330ml Value,Pepsi,Beverages,Star Bazaar,Bengaluru,Kolkata,3845,141,726,564,155.36,12,47,4495.9,0.15,Kolkata
2026-06-21 19:57:13,SKU_1034,Pepsi Black Can 330ml Value,Pepsi,Beverages,BigBasket,Ahmedabad,Bengaluru,2298,45,587,465,90.12,5,70,1011.01,0.48,Bengaluru
2026-06-21 19:57:13,SKU_1034,Pepsi Black Can 330ml Value,Pepsi,Beverages,BigBasket,Hyderabad,Bengaluru,4910,200,1617,1138,207.53,7,46,4540.7,0.5,Bengaluru
2026-06-21 19:57:13,SKU_1034,Pepsi Black Can 330ml Value,Pepsi,Beverages,BigBasket,Kolkata,Ahmedabad,963,134,494,296,101.7,15,16,2615.74,0.53,Ahmedabad
2026-06-21 19:57:13,SKU_1034,Pepsi Black Can 330ml Value,Pepsi,Beverages,BigBasket,Delhi,Chennai,5946,182,968,753,184.2,14,114,795.32,0.85,Chennai
2026-06-21 19:57:13,SKU_1035,Pepsi Black Can 330ml Family,Pepsi,Beverages,DMart,Delhi,Bengaluru,455,143,142,110,37.97,2,38,2374.41,0.66,Bengaluru
2026-06-21 19:57:13,SKU_1035,Pepsi Black Can 330ml Family,Pepsi,Beverages,DMart,Ahmedabad,Kolkata,4283,84,1050,499,206.0,2,112,4108.95,0.8,Kolkata
2026-06-21 19:57:13,SKU_1035,Pepsi Black Can 330ml Family,Pepsi,Beverages,Reliance Retail,Pune,Ahmedabad,2978,127,647,337,114.66,4,115,4052.07,0.2,Ahmedabad
2026-06-21 19:57:13,SKU_1035,Pepsi Black Can 330ml Family,Pepsi,Beverages,Reliance Retail,Hyderabad,Kolkata,1439,47,536,290,68.3,9,22,3283.84,0.19,Kolkata
2026-06-21 19:57:13,SKU_1035,Pepsi Black Can 330ml Family,Pepsi,Beverages,Reliance Retail,Delhi,Delhi,1611,51,483,239,124.74,2,41,3085.36,0.45,Delhi
2026-06-21 19:57:13,SKU_1035,Pepsi Black Can 330ml Family,Pepsi,Beverages,Reliance Retail,Chennai,Chennai,1229,98,593,272,90.78,9,70,4889.6,0.53,Chennai
2026-06-21 19:57:13,SKU_1035,Pepsi Black Can 330ml Family,Pepsi,Beverages,Blinkit,Kolkata,Chennai,5918,49,1593,639,205.87,13,70,4890.2,0.35,Chennai
2026-06-21 19:57:13,SKU_1035,Pepsi Black Can 330ml Family,Pepsi,Beverages,Blinkit,Bengaluru,Delhi,3319,154,710,490,159.62,9,44,3601.16,0.71,Delhi
2026-06-21 19:57:13,SKU_1035,Pepsi Black Can 330ml Family,Pepsi,Beverages,Star Bazaar,Delhi,Bengaluru,2087,124,640,347,127.95,7,8,3236.68,0.23,Bengaluru
2026-06-21 19:57:13,SKU_1035,Pepsi Black Can 330ml Family,Pepsi,Beverages,Star Bazaar,Chennai,Bengaluru,3576,15,840,364,122.92,15,58,3546.79,0.91,Bengaluru
2026-06-21 19:57:13,SKU_1035,Pepsi Black Can 330ml Family,Pepsi,Beverages,BigBasket,Bengaluru,Pune,3571,104,752,416,201.23,2,37,2052.14,0.33,Pune
2026-06-21 19:57:13,SKU_1035,Pepsi Black Can 330ml Family,Pepsi,Beverages,BigBasket,Ahmedabad,Ahmedabad,2461,199,433,345,106.34,14,57,1798.85,0.78,Ahmedabad
2026-06-21 19:57:13,SKU_1035,Pepsi Black Can 330ml Family,Pepsi,Beverages,BigBasket,Delhi,Delhi,4159,160,1600,1022,213.92,4,27,1864.54,0.94,Delhi
2026-06-21 19:57:13,SKU_1035,Pepsi Black Can 330ml Family,Pepsi,Beverages,BigBasket,Hyderabad,Pune,2092,32,940,378,122.69,12,118,1729.98,0.21,Pune
2026-06-21 19:57:13,SKU_1035,Pepsi Black Can 330ml Family,Pepsi,Beverages,BigBasket,Kolkata,Bengaluru,2560,57,831,609,109.73,6,71,2707.64,0.79,Bengaluru
2026-06-21 19:57:13,SKU_1035,Pepsi Black Can 330ml Family,Pepsi,Beverages,More Retail,Hyderabad,Hyderabad,1792,173,230,168,61.03,9,16,3442.16,0.85,Hyderabad
2026-06-21 19:57:13,SKU_1035,Pepsi Black Can 330ml Family,Pepsi,Beverages,More Retail,Bengaluru,Bengaluru,2139,17,647,289,100.52,6,64,4974.5,0.11,Bengaluru
2026-06-21 19:57:13,SKU_1035,Pepsi Black Can 330ml Family,Pepsi,Beverages,More Retail,Ahmedabad,Hyderabad,3975,170,978,659,167.84,13,105,1038.13,0.51,Hyderabad
2026-06-21 19:57:13,SKU_1035,Pepsi Black Can 330ml Family,Pepsi,Beverages,More Retail,Pune,Kolkata,4097,47,507,267,132.93,13,18,2108.23,0.1,Kolkata
2026-06-21 19:57:13,SKU_1036,Lay's Classic Salted 52g Mini,Lay's,Snacks,More Retail,Mumbai,Chennai,4150,90,658,480,171.76,12,103,1854.83,0.67,Chennai
2026-06-21 19:57:13,SKU_1036,Lay's Classic Salted 52g Mini,Lay's,Snacks,More Retail,Hyderabad,Delhi,1652,13,921,418,156.11,6,48,4004.64,0.42,Delhi
2026-06-21 19:57:13,SKU_1036,Lay's Classic Salted 52g Mini,Lay's,Snacks,More Retail,Ahmedabad,Bengaluru,2527,58,833,598,203.79,10,79,3603.44,0.91,Bengaluru
2026-06-21 19:57:13,SKU_1036,Lay's Classic Salted 52g Mini,Lay's,Snacks,More Retail,Chennai,Mumbai,5132,116,1226,716,188.44,3,15,4184.8,0.88,Mumbai
2026-06-21 19:57:13,SKU_1036,Lay's Classic Salted 52g Mini,Lay's,Snacks,Spencer's,Chennai,Chennai,5843,54,1092,746,182.49,2,96,4165.58,0.25,Chennai
2026-06-21 19:57:13,SKU_1036,Lay's Classic Salted 52g Mini,Lay's,Snacks,Spencer's,Delhi,Delhi,2258,63,787,355,190.65,3,55,3608.68,0.76,Delhi
2026-06-21 19:57:13,SKU_1036,Lay's Classic Salted 52g Mini,Lay's,Snacks,Spencer's,Ahmedabad,Kolkata,894,60,209,92,30.94,14,85,2810.66,0.1,Kolkata
2026-06-21 19:57:13,SKU_1036,Lay's Classic Salted 52g Mini,Lay's,Snacks,Spencer's,Pune,Kolkata,584,34,131,93,39.38,11,27,3144.21,0.23,Kolkata
2026-06-21 19:57:13,SKU_1036,Lay's Classic Salted 52g Mini,Lay's,Snacks,Spencer's,Mumbai,Hyderabad,1340,158,568,306,152.47,4,110,2752.85,0.71,Hyderabad
2026-06-21 19:57:13,SKU_1036,Lay's Classic Salted 52g Mini,Lay's,Snacks,BigBasket,Mumbai,Hyderabad,3820,53,1128,858,171.47,10,1,4881.11,0.14,Hyderabad
2026-06-21 19:57:13,SKU_1036,Lay's Classic Salted 52g Mini,Lay's,Snacks,BigBasket,Kolkata,Chennai,1272,188,384,244,58.87,9,87,4809.86,0.21,Chennai
2026-06-21 19:57:13,SKU_1036,Lay's Classic Salted 52g Mini,Lay's,Snacks,BigBasket,Hyderabad,Bengaluru,1601,114,357,158,87.74,7,16,2596.56,0.52,Bengaluru
2026-06-21 19:57:13,SKU_1036,Lay's Classic Salted 52g Mini,Lay's,Snacks,Reliance Retail,Chennai,Ahmedabad,679,163,156,108,31.86,12,108,2497.8,0.55,Ahmedabad
2026-06-21 19:57:13,SKU_1036,Lay's Classic Salted 52g Mini,Lay's,Snacks,Reliance Retail,Ahmedabad,Mumbai,2318,131,294,228,74.57,7,23,557.54,0.66,Mumbai
2026-06-21 19:57:13,SKU_1036,Lay's Classic Salted 52g Mini,Lay's,Snacks,Reliance Retail,Delhi,Mumbai,2857,40,857,391,152.78,8,89,3157.51,0.14,Mumbai
2026-06-21 19:57:13,SKU_1036,Lay's Classic Salted 52g Mini,Lay's,Snacks,Reliance Retail,Hyderabad,Bengaluru,7041,96,680,326,204.68,15,52,1052.43,0.8,Bengaluru
2026-06-21 19:57:13,SKU_1036,Lay's Classic Salted 52g Mini,Lay's,Snacks,Reliance Retail,Kolkata,Hyderabad,2540,174,1074,834,163.67,7,61,3500.05,0.91,Hyderabad
2026-06-21 19:57:13,SKU_1036,Lay's Classic Salted 52g Mini,Lay's,Snacks,Star Bazaar,Hyderabad,Delhi,1422,17,407,179,66.39,2,107,807.03,0.66,Delhi
2026-06-21 19:57:13,SKU_1036,Lay's Classic Salted 52g Mini,Lay's,Snacks,Star Bazaar,Mumbai,Delhi,3927,87,1370,888,214.27,3,98,844.33,0.73,Delhi
2026-06-21 19:57:13,SKU_1036,Lay's Classic Salted 52g Mini,Lay's,Snacks,Star Bazaar,Bengaluru,Ahmedabad,5067,135,691,415,172.35,10,44,4142.67,0.54,Ahmedabad
2026-06-21 19:57:13,SKU_1036,Lay's Classic Salted 52g Mini,Lay's,Snacks,Star Bazaar,Kolkata,Mumbai,533,108,148,85,18.62,15,49,2491.5,0.08,Mumbai
2026-06-21 19:57:13,SKU_1036,Lay's Classic Salted 52g Mini,Lay's,Snacks,Star Bazaar,Ahmedabad,Delhi,1322,135,353,202,51.26,6,92,2250.86,0.74,Delhi
2026-06-21 19:57:13,SKU_1037,Lay's Classic Salted 52g Regular,Lay's,Snacks,Star Bazaar,Ahmedabad,Kolkata,4409,17,679,431,153.68,4,108,2148.85,0.78,Kolkata
2026-06-21 19:57:13,SKU_1037,Lay's Classic Salted 52g Regular,Lay's,Snacks,Star Bazaar,Hyderabad,Pune,3860,34,825,471,134.71,7,53,2080.71,0.65,Pune
2026-06-21 19:57:13,SKU_1037,Lay's Classic Salted 52g Regular,Lay's,Snacks,Star Bazaar,Bengaluru,Mumbai,1676,88,392,174,65.76,4,3,2922.88,0.08,Mumbai
2026-06-21 19:57:13,SKU_1037,Lay's Classic Salted 52g Regular,Lay's,Snacks,Star Bazaar,Pune,Pune,2907,78,835,340,149.84,9,76,600.06,0.33,Pune
2026-06-21 19:57:13,SKU_1037,Lay's Classic Salted 52g Regular,Lay's,Snacks,Blinkit,Chennai,Chennai,2123,52,858,554,156.63,7,56,1407.91,0.62,Chennai
2026-06-21 19:57:13,SKU_1037,Lay's Classic Salted 52g Regular,Lay's,Snacks,Blinkit,Hyderabad,Bengaluru,2154,83,1556,787,214.69,6,74,2309.12,0.25,Bengaluru
2026-06-21 19:57:13,SKU_1037,Lay's Classic Salted 52g Regular,Lay's,Snacks,Blinkit,Kolkata,Mumbai,1753,161,1207,645,167.29,3,73,4105.34,0.48,Mumbai
2026-06-21 19:57:13,SKU_1037,Lay's Classic Salted 52g Regular,Lay's,Snacks,Blinkit,Bengaluru,Hyderabad,1709,139,362,261,58.0,8,85,2929.76,0.23,Hyderabad
2026-06-21 19:57:13,SKU_1037,Lay's Classic Salted 52g Regular,Lay's,Snacks,Blinkit,Ahmedabad,Delhi,2424,14,513,334,97.47,10,111,1339.43,0.5,Delhi
2026-06-21 19:57:13,SKU_1037,Lay's Classic Salted 52g Regular,Lay's,Snacks,JioMart,Hyderabad,Bengaluru,5706,103,681,398,206.6,5,20,3858.95,0.74,Bengaluru
2026-06-21 19:57:13,SKU_1037,Lay's Classic Salted 52g Regular,Lay's,Snacks,JioMart,Chennai,Mumbai,3587,172,1372,660,188.05,8,35,4206.7,0.63,Mumbai
2026-06-21 19:57:13,SKU_1037,Lay's Classic Salted 52g Regular,Lay's,Snacks,JioMart,Ahmedabad,Mumbai,1637,48,339,161,67.57,5,103,4222.53,0.47,Mumbai
2026-06-21 19:57:13,SKU_1037,Lay's Classic Salted 52g Regular,Lay's,Snacks,JioMart,Pune,Kolkata,2566,61,809,375,129.76,4,4,1662.79,0.77,Kolkata
2026-06-21 19:57:13,SKU_1037,Lay's Classic Salted 52g Regular,Lay's,Snacks,JioMart,Bengaluru,Ahmedabad,1913,15,1089,459,150.03,3,41,3207.2,0.83,Ahmedabad
2026-06-21 19:57:13,SKU_1037,Lay's Classic Salted 52g Regular,Lay's,Snacks,DMart,Chennai,Mumbai,5740,156,771,534,208.35,3,67,3488.98,0.57,Mumbai
2026-06-21 19:57:13,SKU_1037,Lay's Classic Salted 52g Regular,Lay's,Snacks,DMart,Ahmedabad,Mumbai,3857,70,953,609,173.9,14,104,1910.35,0.8,Mumbai
2026-06-21 19:57:13,SKU_1037,Lay's Classic Salted 52g Regular,Lay's,Snacks,DMart,Pune,Pune,4943,65,1116,510,166.13,4,28,4864.66,0.45,Pune
2026-06-21 19:57:13,SKU_1037,Lay's Classic Salted 52g Regular,Lay's,Snacks,DMart,Kolkata,Chennai,1605,189,365,284,67.13,7,70,2407.02,0.66,Chennai
2026-06-21 19:57:13,SKU_1037,Lay's Classic Salted 52g Regular,Lay's,Snacks,DMart,Bengaluru,Chennai,6745,131,1632,1119,212.48,15,40,594.83,0.92,Chennai
2026-06-21 19:57:13,SKU_1037,Lay's Classic Salted 52g Regular,Lay's,Snacks,Reliance Retail,Kolkata,Pune,5307,89,866,567,203.08,13,47,4564.21,0.67,Pune
2026-06-21 19:57:13,SKU_1037,Lay's Classic Salted 52g Regular,Lay's,Snacks,Reliance Retail,Chennai,Kolkata,1792,110,649,500,124.66,6,39,906.13,0.79,Kolkata
2026-06-21 19:57:13,SKU_1037,Lay's Classic Salted 52g Regular,Lay's,Snacks,Spencer's,Hyderabad,Pune,5078,18,1499,763,202.76,3,106,4007.56,0.49,Pune
2026-06-21 19:57:13,SKU_1037,Lay's Classic Salted 52g Regular,Lay's,Snacks,Spencer's,Mumbai,Pune,5482,35,774,564,166.07,13,34,2778.51,0.37,Pune
2026-06-21 19:57:13,SKU_1037,Lay's Classic Salted 52g Regular,Lay's,Snacks,Spencer's,Pune,Ahmedabad,4147,187,925,380,138.43,2,83,3387.17,0.62,Ahmedabad
2026-06-21 19:57:13,SKU_1038,Lay's Classic Salted 52g Value,Lay's,Snacks,Reliance Retail,Mumbai,Delhi,4131,162,864,582,120.86,14,41,2531.7,0.84,Delhi
2026-06-21 19:57:13,SKU_1038,Lay's Classic Salted 52g Value,Lay's,Snacks,Reliance Retail,Kolkata,Chennai,537,82,252,120,42.37,8,48,1318.5,0.84,Chennai
2026-06-21 19:57:13,SKU_1038,Lay's Classic Salted 52g Value,Lay's,Snacks,Reliance Retail,Ahmedabad,Kolkata,6652,152,860,566,208.68,12,30,4580.8,0.93,Kolkata
2026-06-21 19:57:13,SKU_1038,Lay's Classic Salted 52g Value,Lay's,Snacks,Reliance Retail,Chennai,Pune,1498,168,213,121,55.64,6,20,900.78,0.38,Pune
2026-06-21 19:57:13,SKU_1038,Lay's Classic Salted 52g Value,Lay's,Snacks,Blinkit,Kolkata,Ahmedabad,3546,40,938,459,122.8,5,25,4757.24,0.78,Ahmedabad
2026-06-21 19:57:13,SKU_1038,Lay's Classic Salted 52g Value,Lay's,Snacks,Blinkit,Chennai,Pune,1958,62,341,218,69.57,15,37,3770.19,0.22,Pune
2026-06-21 19:57:13,SKU_1038,Lay's Classic Salted 52g Value,Lay's,Snacks,DMart,Pune,Ahmedabad,718,73,87,47,20.9,12,83,2561.74,0.06,Ahmedabad
2026-06-21 19:57:13,SKU_1038,Lay's Classic Salted 52g Value,Lay's,Snacks,DMart,Ahmedabad,Bengaluru,707,192,273,151,42.31,8,95,3187.38,0.12,Bengaluru
2026-06-21 19:57:13,SKU_1038,Lay's Classic Salted 52g Value,Lay's,Snacks,DMart,Mumbai,Ahmedabad,1215,100,988,789,129.18,12,103,3192.04,0.72,Ahmedabad
2026-06-21 19:57:13,SKU_1038,Lay's Classic Salted 52g Value,Lay's,Snacks,BigBasket,Kolkata,Chennai,2165,43,934,735,118.43,10,6,3112.19,0.28,Chennai
2026-06-21 19:57:13,SKU_1038,Lay's Classic Salted 52g Value,Lay's,Snacks,BigBasket,Delhi,Delhi,3916,32,873,460,118.27,10,56,1138.08,0.16,Delhi
2026-06-21 19:57:13,SKU_1039,Lay's Classic Salted 52g Family,Lay's,Snacks,BigBasket,Pune,Pune,6111,52,1033,543,185.07,9,98,4775.23,0.55,Pune
2026-06-21 19:57:13,SKU_1039,Lay's Classic Salted 52g Family,Lay's,Snacks,BigBasket,Delhi,Bengaluru,5143,48,1061,447,204.18,4,5,2616.11,0.2,Bengaluru
2026-06-21 19:57:13,SKU_1039,Lay's Classic Salted 52g Family,Lay's,Snacks,BigBasket,Ahmedabad,Ahmedabad,1233,20,828,477,110.76,13,72,2683.4,0.49,Ahmedabad
2026-06-21 19:57:13,SKU_1039,Lay's Classic Salted 52g Family,Lay's,Snacks,BigBasket,Hyderabad,Mumbai,5916,62,681,508,188.4,4,107,1257.33,0.51,Mumbai
2026-06-21 19:57:13,SKU_1039,Lay's Classic Salted 52g Family,Lay's,Snacks,Blinkit,Bengaluru,Bengaluru,2217,137,1309,878,172.2,7,4,1779.27,0.93,Bengaluru
2026-06-21 19:57:13,SKU_1039,Lay's Classic Salted 52g Family,Lay's,Snacks,Blinkit,Hyderabad,Mumbai,723,92,305,140,40.01,3,59,4238.15,0.64,Mumbai
2026-06-21 19:57:13,SKU_1039,Lay's Classic Salted 52g Family,Lay's,Snacks,Blinkit,Kolkata,Kolkata,3652,94,645,508,108.08,12,80,4779.03,0.34,Kolkata
2026-06-21 19:57:13,SKU_1039,Lay's Classic Salted 52g Family,Lay's,Snacks,Blinkit,Pune,Delhi,4590,64,1284,956,164.97,14,83,1773.29,0.77,Delhi
2026-06-21 19:57:13,SKU_1039,Lay's Classic Salted 52g Family,Lay's,Snacks,Star Bazaar,Pune,Pune,1239,32,757,309,96.77,5,21,2248.26,0.41,Pune
2026-06-21 19:57:13,SKU_1039,Lay's Classic Salted 52g Family,Lay's,Snacks,Star Bazaar,Kolkata,Hyderabad,4986,135,556,400,147.67,13,104,4647.65,0.86,Hyderabad
2026-06-21 19:57:13,SKU_1040,Lay's Magic Masala 52g Mini,Lay's,Snacks,Spencer's,Ahmedabad,Pune,2614,104,576,371,112.67,8,81,2417.08,0.09,Pune
2026-06-21 19:57:13,SKU_1040,Lay's Magic Masala 52g Mini,Lay's,Snacks,Spencer's,Bengaluru,Delhi,1745,136,350,213,85.06,12,68,877.87,0.47,Delhi
2026-06-21 19:57:13,SKU_1040,Lay's Magic Masala 52g Mini,Lay's,Snacks,Spencer's,Pune,Delhi,925,185,140,106,31.23,15,32,2853.91,0.32,Delhi
2026-06-21 19:57:13,SKU_1040,Lay's Magic Masala 52g Mini,Lay's,Snacks,Star Bazaar,Mumbai,Ahmedabad,2619,179,609,419,120.25,15,33,2099.56,0.58,Ahmedabad
2026-06-21 19:57:13,SKU_1040,Lay's Magic Masala 52g Mini,Lay's,Snacks,Star Bazaar,Kolkata,Ahmedabad,1456,55,1156,825,172.57,15,51,703.66,0.42,Ahmedabad
2026-06-21 19:57:13,SKU_1040,Lay's Magic Masala 52g Mini,Lay's,Snacks,Reliance Retail,Chennai,Chennai,3430,57,1198,580,170.26,3,96,4919.84,0.28,Chennai
2026-06-21 19:57:13,SKU_1040,Lay's Magic Masala 52g Mini,Lay's,Snacks,Reliance Retail,Hyderabad,Pune,3017,39,472,191,153.05,12,62,2570.73,0.41,Pune
2026-06-21 19:57:13,SKU_1040,Lay's Magic Masala 52g Mini,Lay's,Snacks,Reliance Retail,Ahmedabad,Hyderabad,4209,168,993,720,149.83,11,47,3607.98,0.92,Hyderabad
2026-06-21 19:57:13,SKU_1040,Lay's Magic Masala 52g Mini,Lay's,Snacks,Reliance Retail,Bengaluru,Delhi,4559,13,527,251,153.4,15,3,3632.15,0.22,Delhi
2026-06-21 19:57:13,SKU_1040,Lay's Magic Masala 52g Mini,Lay's,Snacks,BigBasket,Bengaluru,Bengaluru,3779,32,766,398,147.97,9,19,2632.95,0.07,Bengaluru
2026-06-21 19:57:13,SKU_1040,Lay's Magic Masala 52g Mini,Lay's,Snacks,BigBasket,Ahmedabad,Ahmedabad,594,130,319,130,49.05,9,75,1591.83,0.32,Ahmedabad
2026-06-21 19:57:13,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,Reliance Retail,Hyderabad,Ahmedabad,3314,69,923,632,120.24,10,3,2399.02,0.33,Ahmedabad
2026-06-21 19:57:13,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,Reliance Retail,Kolkata,Ahmedabad,899,39,142,84,28.02,12,45,2517.46,0.44,Ahmedabad
2026-06-21 19:57:13,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,Reliance Retail,Bengaluru,Ahmedabad,1327,69,256,154,48.07,11,117,3582.38,0.88,Ahmedabad
2026-06-21 19:57:13,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,Reliance Retail,Chennai,Hyderabad,5187,195,1014,694,189.96,8,107,4735.39,0.64,Hyderabad
2026-06-21 19:57:13,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,Reliance Retail,Ahmedabad,Delhi,1843,169,697,336,88.85,13,96,887.86,0.48,Delhi
2026-06-21 19:57:13,SKU_1041,Lay's Magic Masala 52g Regular,Lay's,Snacks,BigBasket,Bengaluru,Ahmedabad,3410,87,894,441,115.9,10,7,4996.68,0.37,Ahmedabad
